Customer_ID,Month,SAR
60,Jan,0
60,Jul,0
60,Jun,0
60,Mar,0
60,May,0
60,Nov,0
60,Oct,0
60,Sep,0
61,Apr,0
61,Aug,0
61,Dec,0
61,Feb,0
61,Jan,1
61,Jul,0
61,Jun,0
61,Mar,0
61,May,0
61,Nov,0
61,Oct,0
61,Sep,0
62,Apr,0
62,Aug,0
62,Dec,0
62,Feb,0
62,Jan,0
62,Jul,0
62,Jun,0
62,Mar,0
62,May,0
62,Nov,0
62,Oct,0
62,Sep,0
63,Apr,0
63,Aug,0
63,Dec,0
63,Feb,0
63,Jan,0
63,Jul,0
63,Jun,0
63,Mar,0
63,May,0
63,Nov,0
63,Oct,0
63,Sep,0
64,Apr,0
64,Aug,0
64,Dec,0
64,Feb,0
64,Jan,0
64,Jul,0
64,Jun,0
64,Mar,0
64,May,0
64,Nov,0
64,Oct,0
64,Sep,0
65,Apr,0
65,Aug,0
65,Dec,0
65,Feb,0
65,Jan,0
65,Jul,0
65,Jun,0
65,Mar,1
65,May,0
65,Nov,0
65,Oct,1
65,Sep,0
66,Apr,0
66,Aug,0
66,Dec,0
66,Feb,0
66,Jan,0
66,Jul,0
66,Jun,0
66,Mar,0
66,May,0
66,Nov,0
66,Oct,0
66,Sep,0
67,Apr,0
67,Aug,0
67,Dec,0
67,Feb,0
67,Jan,0
67,Jul,0
67,Jun,0
67,Mar,0
67,May,0
67,Nov,0
67,Oct,0
67,Sep,0
68,Apr,1
68,Aug,1
68,Dec,0
68,Feb,0
68,Jan,1
68,Jul,0
68,Jun,0
68,Mar,0
68,May,0
68,Nov,0
68,Oct,0
68,Sep,0
69,Apr,0
69,Aug,0
69,Dec,0
69,Feb,0
69,Jan,0
69,Jul,0
69,Jun,0
69,Mar,0
69,May,0
69,Nov,0
69,Oct,0
69,Sep,0
70,Apr,0
70,Aug,0
70,Dec,0
70,Feb,0
70,Jan,0
70,Jul,0
70,Jun,0
70,Mar,0
70,May,0
70,Nov,0
70,Oct,0
70,Sep,0
71,Apr,0
71,Aug,0
71,Dec,0
71,Feb,0
71,Jan,0
71,Jul,0
71,Jun,0
71,Mar,0
71,May,0
71,Nov,0
71,Oct,0
71,Sep,0
72,Apr,1
72,Aug,1
72,Dec,0
72,Feb,0
72,Jan,1
72,Jul,0
72,Jun,0
72,Mar,1
72,May,1
72,Nov,0
72,Oct,0
72,Sep,0
73,Apr,0
73,Aug,0
73,Dec,0
73,Feb,0
73,Jan,0
73,Jul,0
73,Jun,0
73,Mar,0
73,May,0
73,Nov,0
73,Oct,0
73,Sep,0
74,Apr,0
74,Aug,0
74,Dec,0
74,Feb,0
74,Jan,0
74,Jul,0
74,Jun,0
74,Mar,0
74,May,0
74,Nov,0
74,Oct,0
74,Sep,0
75,Apr,0
75,Aug,0
75,Dec,0
75,Feb,0
75,Jan,0
75,Jul,0
75,Jun,0
75,Mar,0
75,May,0
75,Nov,0
75,Oct,0
75,Sep,0
76,Apr,0
76,Aug,0
76,Dec,0
76,Feb,0
76,Jan,0
76,Jul,0
76,Jun,0
76,Mar,0
76,May,1
76,Nov,0
76,Oct,0
76,Sep,0
77,Apr,0
77,Aug,0
77,Dec,0
77,Feb,0
77,Jan,0
77,Jul,0
77,Jun,0
77,Mar,0
77,May,0
77,Nov,0
77,Oct,0
77,Sep,0
78,Apr,0
78,Aug,0
78,Dec,0
78,Feb,0
78,Jan,0
78,Jul,0
78,Jun,0
78,Mar,0
78,May,0
78,Nov,0
78,Oct,0
78,Sep,0
79,Apr,0
79,Aug,0
79,Dec,0
79,Feb,0
79,Jan,0
79,Jul,0
79,Jun,0
79,Mar,0
79,May,0
79,Nov,0
79,Oct,0
79,Sep,0
80,Apr,0
80,Aug,0
80,Dec,0
80,Feb,0
80,Jan,0
80,Jul,0
80,Jun,0
80,Mar,0
80,May,0
80,Nov,0
80,Oct,0
80,Sep,0
81,Apr,1
81,Aug,0
81,Dec,1
81,Feb,0
81,Jan,1
81,Jul,0
81,Jun,0
81,Mar,0
81,May,0
81,Nov,0
81,Oct,0
81,Sep,1
82,Apr,0
82,Aug,0
82,Dec,0
82,Feb,0
82,Jan,0
82,Jul,0
82,Jun,0
82,Mar,1
82,May,0
82,Nov,0
82,Oct,1
82,Sep,0
83,Apr,0
83,Aug,0
83,Dec,0
83,Feb,0
83,Jan,0
83,Jul,0
83,Jun,0
83,Mar,0
83,May,0
83,Nov,0
83,Oct,0
83,Sep,0
84,Apr,0
84,Aug,0
84,Dec,0
84,Feb,0
84,Jan,0
84,Jul,0
84,Jun,0
84,Mar,0
84,May,0
84,Nov,0
84,Oct,0
84,Sep,0
85,Apr,0
85,Aug,0
85,Dec,0
85,Feb,0
85,Jan,0
85,Jul,0
85,Jun,0
85,Mar,0
85,May,0
85,Nov,0
85,Oct,0
85,Sep,0
86,Apr,0
86,Aug,1
86,Dec,0
86,Feb,0
86,Jan,0
86,Jul,0
86,Jun,0
86,Mar,0
86,May,0
86,Nov,0
86,Oct,0
86,Sep,0
87,Apr,0
87,Aug,0
87,Dec,0
87,Feb,0
87,Jan,0
87,Jul,0
87,Jun,0
87,Mar,0
87,May,0
87,Nov,0
87,Oct,0
87,Sep,0
88,Apr,0
88,Aug,0
88,Dec,0
88,Feb,0
88,Jan,0
88,Jul,0
88,Jun,0
88,Mar,0
88,May,0
88,Nov,0
88,Oct,0
88,Sep,0
89,Apr,0
89,Aug,0
89,Dec,0
89,Feb,0
89,Jan,0
89,Jul,0
89,Jun,0
89,Mar,0
89,May,0
89,Nov,0
89,Oct,0
89,Sep,0
90,Apr,0
90,Aug,0
90,Dec,0
90,Feb,0
90,Jan,0
90,Jul,0
90,Jun,0
90,Mar,0
90,May,0
90,Nov,0
90,Oct,0
90,Sep,0
91,Apr,0
91,Aug,0
91,Dec,0
91,Feb,0
91,Jan,0
91,Jul,0
91,Jun,0
91,Mar,0
91,May,0
91,Nov,0
91,Oct,0
91,Sep,0
92,Apr,0
92,Aug,0
92,Dec,0
92,Feb,0
92,Jan,0
92,Jul,0
92,Jun,0
92,Mar,0
92,May,1
92,Nov,0
92,Oct,0
92,Sep,0
93,Apr,0
93,Aug,0
93,Dec,0
93,Feb,0
93,Jan,0
93,Jul,0
93,Jun,0
93,Mar,0
93,May,0
93,Nov,0
93,Oct,0
93,Sep,0
94,Apr,0
94,Aug,0
94,Dec,0
94,Feb,0
94,Jan,0
94,Jul,0
94,Jun,0
94,Mar,0
94,May,0
94,Nov,0
94,Oct,0
94,Sep,0
95,Apr,0
95,Aug,0
95,Dec,0
95,Feb,0
95,Jan,0
95,Jul,0
95,Jun,0
95,Mar,0
95,May,0
95,Nov,0
95,Oct,0
95,Sep,0
96,Apr,0
96,Aug,0
96,Dec,0
96,Feb,0
96,Jan,0
96,Jul,0
96,Jun,0
96,Mar,0
96,May,0
96,Nov,0
96,Oct,0
96,Sep,0
97,Apr,0
97,Aug,0
97,Dec,0
97,Feb,0
97,Jan,0
97,Jul,0
97,Jun,0
97,Mar,0
97,May,0
97,Nov,0
97,Oct,0
97,Sep,0
98,Apr,0
98,Aug,0
98,Dec,0
98,Feb,0
98,Jan,0
98,Jul,0
98,Jun,0
98,Mar,0
98,May,0
98,Nov,0
98,Oct,0
98,Sep,0
99,Apr,0
99,Aug,0
99,Dec,0
99,Feb,0
99,Jan,0
99,Jul,0
99,Jun,0
99,Mar,0
99,May,0
99,Nov,0
99,Oct,0
99,Sep,0
100,Apr,0
100,Aug,0
100,Dec,0
100,Feb,0
100,Jan,0
100,Jul,0
100,Jun,0
100,Mar,0
100,May,0
100,Nov,0
100,Oct,0
100,Sep,0
101,Apr,0
101,Aug,0
101,Dec,0
101,Feb,0
101,Jan,0
101,Jul,0
101,Jun,0
101,Mar,0
101,May,0
101,Nov,0
101,Oct,0
101,Sep,0
102,Apr,0
102,Aug,0
102,Dec,0
102,Feb,0
102,Jan,0
102,Jul,0
102,Jun,0
102,Mar,0
102,May,0
102,Nov,0
102,Oct,0
102,Sep,0
103,Apr,1
103,Aug,0
103,Dec,0
103,Feb,0
103,Jan,0
103,Jul,0
103,Jun,1
103,Mar,0
103,May,0
103,Nov,0
103,Oct,0
103,Sep,0
104,Apr,0
104,Aug,0
104,Dec,0
104,Feb,0
104,Jan,0
104,Jul,0
104,Jun,0
104,Mar,0
104,May,0
104,Nov,0
104,Oct,0
104,Sep,0
105,Apr,0
105,Aug,0
105,Dec,0
105,Feb,1
105,Jan,0
105,Jul,0
105,Jun,0
105,Mar,0
105,May,0
105,Nov,0
105,Oct,0
105,Sep,0
106,Apr,0
106,Aug,0
106,Dec,0
106,Feb,0
106,Jan,0
106,Jul,0
106,Jun,0
106,Mar,0
106,May,0
106,Nov,0
106,Oct,0
106,Sep,0
107,Apr,0
107,Aug,0
107,Dec,0
107,Feb,0
107,Jan,0
107,Jul,0
107,Jun,0
107,Mar,0
107,May,0
107,Nov,0
107,Oct,0
107,Sep,0
108,Apr,0
108,Aug,1
108,Dec,0
108,Feb,1
108,Jan,1
108,Jul,0
108,Jun,0
108,Mar,0
108,May,0
108,Nov,0
108,Oct,0
108,Sep,0
109,Apr,0
109,Aug,0
109,Dec,0
109,Feb,0
109,Jan,0
109,Jul,0
109,Jun,0
109,Mar,0
109,May,0
109,Nov,0
109,Oct,0
109,Sep,0
110,Apr,0
110,Aug,0
110,Dec,0
110,Feb,0
110,Jan,0
110,Jul,0
110,Jun,0
110,Mar,0
110,May,0
110,Nov,0
110,Oct,0
110,Sep,0
111,Apr,0
111,Aug,0
111,Dec,0
111,Feb,0
111,Jan,0
111,Jul,0
111,Jun,0
111,Mar,0
111,May,0
111,Nov,0
111,Oct,0
111,Sep,0
112,Apr,1
112,Aug,0
112,Dec,0
112,Feb,0
112,Jan,1
112,Jul,0
112,Jun,1
112,Mar,0
112,May,0
112,Nov,0
112,Oct,1
112,Sep,0
113,Apr,0
113,Aug,0
113,Dec,0
113,Feb,0
113,Jan,0
113,Jul,0
113,Jun,0
113,Mar,0
113,May,0
113,Nov,0
113,Oct,0
113,Sep,0
114,Apr,0
114,Aug,0
114,Dec,0
114,Feb,0
114,Jan,0
114,Jul,0
114,Jun,0
114,Mar,0
114,May,0
114,Nov,0
114,Oct,0
114,Sep,0
115,Apr,0
115,Aug,0
115,Dec,0
115,Feb,0
115,Jan,0
115,Jul,0
115,Jun,0
115,Mar,0
115,May,0
115,Nov,0
115,Oct,0
115,Sep,0
116,Apr,0
116,Aug,0
116,Dec,0
116,Feb,0
116,Jan,0
116,Jul,0
116,Jun,0
116,Mar,0
116,May,0
116,Nov,0
116,Oct,0
116,Sep,0
117,Apr,0
117,Aug,0
117,Dec,0
117,Feb,0
117,Jan,0
117,Jul,0
117,Jun,0
117,Mar,0
117,May,0
117,Nov,0
117,Oct,0
117,Sep,0
118,Apr,1
118,Aug,0
118,Dec,0
118,Feb,0
118,Jan,0
118,Jul,0
118,Jun,0
118,Mar,1
118,May,1
118,Nov,0
118,Oct,0
118,Sep,0
119,Apr,0
119,Aug,0
119,Dec,0
119,Feb,0
119,Jan,0
119,Jul,0
119,Jun,0
119,Mar,0
119,May,0
119,Nov,0
119,Oct,0
119,Sep,0
120,Apr,1
120,Aug,0
120,Dec,0
120,Feb,0
120,Jan,0
120,Jul,1
120,Jun,0
120,Mar,0
120,May,0
120,Nov,1
120,Oct,1
120,Sep,1
121,Apr,0
121,Aug,0
121,Dec,0
121,Feb,0
121,Jan,0
121,Jul,0
121,Jun,0
121,Mar,0
121,May,0
121,Nov,0
121,Oct,0
121,Sep,0
122,Apr,0
122,Aug,0
122,Dec,0
122,Feb,0
122,Jan,0
122,Jul,0
122,Jun,0
122,Mar,0
122,May,0
122,Nov,0
122,Oct,0
122,Sep,0
123,Apr,0
123,Aug,0
123,Dec,0
123,Feb,0
123,Jan,0
123,Jul,0
123,Jun,0
123,Mar,0
123,May,1
123,Nov,0
123,Oct,0
123,Sep,0
124,Apr,0
124,Aug,0
124,Dec,0
124,Feb,1
124,Jan,0
124,Jul,0
124,Jun,0
124,Mar,0
124,May,0
124,Nov,0
124,Oct,0
124,Sep,0
125,Apr,0
125,Aug,0
125,Dec,0
125,Feb,0
125,Jan,0
125,Jul,0
125,Jun,0
125,Mar,0
125,May,0
125,Nov,0
125,Oct,0
125,Sep,0
126,Apr,1
126,Aug,0
126,Dec,0
126,Feb,1
126,Jan,0
126,Jul,0
126,Jun,0
126,Mar,1
126,May,0
126,Nov,0
126,Oct,0
126,Sep,1
127,Apr,0
127,Aug,0
127,Dec,0
127,Feb,0
127,Jan,0
127,Jul,0
127,Jun,0
127,Mar,0
127,May,0
127,Nov,0
127,Oct,0
127,Sep,0
128,Apr,0
128,Aug,0
128,Dec,0
128,Feb,0
128,Jan,0
128,Jul,0
128,Jun,0
128,Mar,0
128,May,0
128,Nov,0
128,Oct,0
128,Sep,0
129,Apr,0
129,Aug,0
129,Dec,0
129,Feb,0
129,Jan,1
129,Jul,0
129,Jun,0
129,Mar,0
129,May,0
129,Nov,0
129,Oct,1
129,Sep,0
130,Apr,0
130,Aug,0
130,Dec,0
130,Feb,0
130,Jan,0
130,Jul,0
130,Jun,0
130,Mar,0
130,May,0
130,Nov,0
130,Oct,0
130,Sep,0
131,Apr,0
131,Aug,0
131,Dec,0
131,Feb,0
131,Jan,0
131,Jul,0
131,Jun,0
131,Mar,0
131,May,0
131,Nov,0
131,Oct,0
131,Sep,0
132,Apr,0
132,Aug,0
132,Dec,0
132,Feb,0
132,Jan,0
132,Jul,0
132,Jun,0
132,Mar,0
132,May,0
132,Nov,0
132,Oct,0
132,Sep,0
133,Apr,0
133,Aug,0
133,Dec,0
133,Feb,0
133,Jan,0
133,Jul,0
133,Jun,0
133,Mar,0
133,May,0
133,Nov,0
133,Oct,0
133,Sep,0
134,Apr,0
134,Aug,0
134,Dec,0
134,Feb,0
134,Jan,0
134,Jul,0
134,Jun,0
134,Mar,0
134,May,0
134,Nov,0
134,Oct,0
134,Sep,1
135,Apr,0
135,Aug,0
135,Dec,0
135,Feb,0
135,Jan,0
135,Jul,0
135,Jun,0
135,Mar,0
135,May,0
135,Nov,0
135,Oct,0
135,Sep,0
136,Apr,0
136,Aug,0
136,Dec,0
136,Feb,0
136,Jan,0
136,Jul,0
136,Jun,0
136,Mar,0
136,May,0
136,Nov,0
136,Oct,0
136,Sep,0
137,Apr,0
137,Aug,0
137,Dec,0
137,Feb,0
137,Jan,0
137,Jul,0
137,Jun,0
137,Mar,0
137,May,0
137,Nov,0
137,Oct,0
137,Sep,0
138,Apr,0
138,Aug,0
138,Dec,0
138,Feb,0
138,Jan,0
138,Jul,0
138,Jun,0
138,Mar,0
138,May,0
138,Nov,0
138,Oct,0
138,Sep,0
139,Apr,0
139,Aug,0
139,Dec,0
139,Feb,0
139,Jan,0
139,Jul,0
139,Jun,0
139,Mar,0
139,May,0
139,Nov,0
139,Oct,0
139,Sep,0
140,Apr,0
140,Aug,0
140,Dec,0
140,Feb,0
140,Jan,0
140,Jul,0
140,Jun,0
140,Mar,0
140,May,0
140,Nov,0
140,Oct,0
140,Sep,0
141,Apr,0
141,Aug,0
141,Dec,0
141,Feb,0
141,Jan,0
141,Jul,0
141,Jun,0
141,Mar,0
141,May,0
141,Nov,0
141,Oct,0
141,Sep,0
142,Apr,0
142,Aug,0
142,Dec,0
142,Feb,0
142,Jan,0
142,Jul,0
142,Jun,0
142,Mar,0
142,May,0
142,Nov,0
142,Oct,0
142,Sep,0
143,Apr,0
143,Aug,1
143,Dec,1
143,Feb,0
143,Jan,0
143,Jul,0
143,Jun,0
143,Mar,0
143,May,0
143,Nov,1
143,Oct,0
143,Sep,0
144,Apr,0
144,Aug,0
144,Dec,0
144,Feb,0
144,Jan,0
144,Jul,0
144,Jun,0
144,Mar,0
144,May,0
144,Nov,0
144,Oct,0
144,Sep,0
145,Apr,0
145,Aug,0
145,Dec,0
145,Feb,0
145,Jan,0
145,Jul,0
145,Jun,0
145,Mar,0
145,May,0
145,Nov,0
145,Oct,0
145,Sep,0
146,Apr,0
146,Aug,0
146,Dec,0
146,Feb,0
146,Jan,0
146,Jul,0
146,Jun,0
146,Mar,0
146,May,0
146,Nov,0
146,Oct,0
146,Sep,0
147,Apr,0
147,Aug,0
147,Dec,0
147,Feb,0
147,Jan,0
147,Jul,0
147,Jun,0
147,Mar,0
147,May,0
147,Nov,0
147,Oct,0
147,Sep,0
148,Apr,0
148,Aug,0
148,Dec,0
148,Feb,0
148,Jan,0
148,Jul,0
148,Jun,0
148,Mar,0
148,May,0
148,Nov,0
148,Oct,0
148,Sep,0
149,Apr,0
149,Aug,0
149,Dec,0
149,Feb,0
149,Jan,0
149,Jul,0
149,Jun,0
